file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,133747::GUFBSFFWXVLWCF-UHFFFAOYSA-N,N(C(=O)OC)CCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.301,,,,,504.31600000000014
egfr+her2.smi,133748::MHPAMQNXZMJMLZ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CCOC,-8.559,,,,,532.3700000000002
egfr+her2.smi,133749::JLWNHWBYVLABOU-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCC(=O)NCCN(CC)CC,-8.247,,,,,559.44
egfr+her2.smi,133750::VWJOQIGDVVMABO-UHFFFAOYSA-N,C(=O)(NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C)CCCN(C)C,-8.187,,,,,559.44
egfr+her2.smi,133751::ANFPFYSQIJYLHA-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CCO,-8.288,,,,,518.3430000000003
egfr+her2.smi,133752::UGQFWYMJDDLZLM-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)F)F)OCCNC(=O)CN(C)C,-8.543,,,,,470.48000000000025
egfr+her2.smi,133753::QEWGTHVMSDULHL-UHFFFAOYSA-N,N(C(=O)C(=O)OCC)CCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.365,,,,,546.353
egfr+her2.smi,133754::WTKHKEHPGMXSBH-UHFFFAOYSA-N,N(C(=O)C(=O)O)CCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-9.274,,,,,518.2990000000001
egfr+her2.smi,133755::CVUZHHCFPFIVKB-IPBVOBEMSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)/C=N/OC,-8.972,,,,,531.3420000000001
egfr+her2.smi,133756::HEYAJCDUBCQMPG-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)[C@@H](CN(C)C)C,-8.454,,,,,559.44
egfr+her2.smi,133757::AVINRNFZBJEYNB-UHFFFAOYSA-N,C(=O)(NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C)C[C@@H](C)N(C)C,-8.332,,,,,559.44
egfr+her2.smi,133758::UQBFLJPRNOOVSR-UHFFFAOYSA-N,C=C(C(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C)C,-8.787,,,,,502.34400000000016
egfr+her2.smi,133759::FUDZVMAAPBVLTJ-UHFFFAOYSA-N,C(=O)(CC)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C,-8.884,,,,,490.3330000000002
egfr+her2.smi,133760::LQZIDSSLBIXXRD-UHFFFAOYSA-N,C=CC(=O)N(C)c1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C,-8.563,,,,,502.34400000000016
egfr+her2.smi,133761::RIGSMDFVBGSWIZ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1cc(c(cc1)Br)F)OCCNC(=O)CN(C)C,-8.893,,,,,531.3860000000002
egfr+her2.smi,133762::QEEAABFVJCOYPN-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)O[C@@H](CNC(=O)C)C,-9.027,,,,,502.34400000000016
egfr+her2.smi,133763::AXWQPHKBZRUJSS-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OC[C@@H](C)NC(=O)C,-8.538,,,,,502.34400000000016
egfr+her2.smi,133764::AXWQPHKBZRUJSS-GFCCVEGCSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OC[C@@H](C)NC(=O)C,-8.816,,,,,502.34400000000016
egfr+her2.smi,133765::AXWQPHKBZRUJSS-LBPRGKRZSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OC[C@H](C)NC(=O)C,-8.648,,,,,502.34400000000016
egfr+her2.smi,133766::JCZWCPLKQPNPTP-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNCC(=O)C,-8.22,,,,,516.3710000000002
egfr+her2.smi,133767::WKGRZWRDIRBFPN-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OC[C@@H](C)NC(=O)NCCC,-8.639,,,,,545.413
egfr+her2.smi,133768::GTDDUMDJAUSXRI-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OC[C@@H](CC)NC(=O)C,-8.421,,,,,516.3710000000002
egfr+her2.smi,133769::YEDYIUXXVIDJPB-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNCCC=O,-7.58,,,,,516.3710000000002
egfr+her2.smi,133770::ZUDNAVLBOYSKME-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)O[C@H]1CN(CC1)C(=O)C,-9.092,,,,,514.3550000000002
egfr+her2.smi,133771::NQECTGFZOQWBSF-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)O[C@@H]1CCCN(C1)C(=O)C,-9.251,,,,,528.3820000000002
