file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,351371::KNQFEIWYUMJEJW-YFMMTPMMSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1cc(ccc1F)F)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.467,,,,,433.3860000000002
egfr+her2.smi,351374::NWWJHGTVZUZRMP-FCDRMGDPSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1cc(cc(c1)F)F)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.481,,,,,433.3860000000002
egfr+her2.smi,351376::REFNEWGQRNQDHZ-YFMMTPMMSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(cc1Cl)Br)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-8.943,,,,,510.7470000000002
egfr+her2.smi,351378::YALKSQBVLCYSFM-YFMMTPMMSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1cc(c(cc1F)Br)Cl)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.454,,,,,528.7370000000002
egfr+her2.smi,351385::RNMZCDDYUSJWBE-YFMMTPMMSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1cc(c(cc1F)Cl)Cl)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.255,,,,,484.2860000000001
egfr+her2.smi,351393::GNBFLDHHHUBBFG-YFMMTPMMSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccccc1F)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.265,,,,,415.3960000000002
egfr+her2.smi,351413::MBPRKKURYAKGON-XXMUNEJQSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1cc(cc(c1)C)C)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,-9.308,,,,,425.4600000000002
egfr+her2.smi,351425::PCRLTROAULDNDE-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(on1)[C@@H]1CCCCN1,-9.823,,,,,501.37400000000036
egfr+her2.smi,351429::FRHNEIRUMPIDKL-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(sn1)CN1CCOCC1,-9.066,,,,,533.4410000000003
egfr+her2.smi,351430::HTKJGEPLONIJLG-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(sn1)CN1CCN(CC1)C,-9.4,,,,,546.4840000000002
egfr+her2.smi,351436::WUCSNTVXKXMTBP-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(on1)[C@@H]1CCCN(C1)C,-9.881,,,,,515.4010000000004
egfr+her2.smi,351438::YNRDGUQMVYIVCM-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(sn1)c1ccccc1,-10.45,,,,,510.40600000000023
egfr+her2.smi,351447::PTLHFHNCPGNWKH-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(on1)c1ccc(cc1)C(F)(F)F,-9.954,,-12.14,,,562.3350000000004
egfr+her2.smi,351458::LUJNSRUBIXBUOM-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1c(cc(cc1C)C)C,-9.301,,,,,468.3840000000003
egfr+her2.smi,351479::XCMSAHCDUHXACI-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(cs1)c1ccc(cc1)N(CC)CC,-9.268,,-11.7,,,580.541
egfr+her2.smi,351505::QQGZOWNAHJAXCG-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1csc2c1cc(cc2)Cl,-9.435,,-15.6,,,516.8370000000002
egfr+her2.smi,351523::HFDJFCJNMFTWOT-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1onc(n1)[C@H]1NCCC1,-9.74,,-11.22,,,487.3470000000003
egfr+her2.smi,351533::ILENFMLSOQJLGD-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OCc1nc(sc1)[C@@H]1CN(CCC1)CC,-10.27,,-10.92,,,544.5080000000002
egfr+her2.smi,351537::TUJUURQEVYFCIN-UHFFFAOYSA-N,c1(cc2c(cc1OC)c(ncn2)Nc1ccc(c(c1)Cl)Cl)OC[C@H]1CN(CCCO1)CCC,-9.151,,-11.37,,,491.41900000000044
egfr+her2.smi,3519::IMISPZIADMWUAH-UHFFFAOYSA-N,c1c2c(cc(c1)N)ncnc2Nc1cccc(c1)F,-8.573,,,,,254.268
egfr+her2.smi,3557::ZBOJKFDQWQBBHE-UHFFFAOYSA-N,c1c2c(cc(c1OCCC)OCCC)ncnc2Nc1cccc(c1)Br,-7.692,,,,,416.319
egfr+her2.smi,3592::KKLFLZHHIPZMHQ-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NC(=O)C,-8.408,,,,,358.19900000000007
egfr+her2.smi,3611::DVVACVMEJKXNQG-UHFFFAOYSA-N,c1cc(nc2c1c(ncn2)Nc1cccc(c1)Br)F,-8.093,,,,,319.137
egfr+her2.smi,3654::YOKVZXZOOHPMFL-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NCCN(C)C,-7.642,,,,,387.28500000000014
egfr+her2.smi,3663::AEPFNBDPODWKEH-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NCCCN1CCN(CC1)C,-8.9,,,,,456.39200000000034
egfr+her2.smi,3664::NOLLIFGERWLBPP-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NCCN(CCO)CCO,-8.15,,,,,447.3370000000003
egfr+her2.smi,3669::DNUPNCOEFDVRHA-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NCC(=O)O,-8.33,,,,,374.1980000000001
egfr+her2.smi,3671::AORLUMDMFWSHLT-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)Br)NCCCC(=O)O,-7.737,,,,,402.2520000000002
egfr+her2.smi,3676::YBNNPKWJNJBQNZ-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)C)NCCCN1CCOCC1,-8.748,,,,,378.48000000000036
egfr+her2.smi,3678::OKJBKEUQKDDCKF-UHFFFAOYSA-N,c1nc(cc2c1c(ncn2)Nc1cccc(c1)C)NCCCn1cncc1,-8.578,,,,,359.4370000000002
egfr+her2.smi,3700::BSMQFXOOMVGQQY-UHFFFAOYSA-N,c1c(ncc2c1c(ncn2)Nc1cccc(c1)Br)NCCO,-7.661,,,,,360.2150000000001
egfr+her2.smi,3705::WBGYUVVZVWPMCL-UHFFFAOYSA-N,c1c(ncc2c1c(ncn2)Nc1cccc(c1)Br)NCCCN(C)C,-7.676,,,,,401.3120000000002
egfr+her2.smi,3731::HYWSAKRCBCFZNH-UHFFFAOYSA-N,c1c2c(cnc1NCCc1cnc[nH]1)ncnc2Nc1cccc(c1)C,-8.91,,,,,345.41000000000014
egfr+her2.smi,3735::IKDNMRVPNRIVPS-UHFFFAOYSA-N,c1(ncnc2c1scc2)Nc1cccc(c1)Br,-6.964,,,,,306.188
egfr+her2.smi,373717::ZPSWYIUCRQOXDP-UHFFFAOYSA-N,c1(c(cc2c(c1)c(c(cn2)C#N)Nc1cc(c(cc1)F)Cl)OCC)NC(=O)CCCC[C@H]1CCSS1,,,-10.42,,,545.1050000000005
egfr+her2.smi,3745::ULWYMPIRZLVNFN-UHFFFAOYSA-N,c1(ncnc2c1n(c1c2cccc1)C)Nc1cccc(c1)Br,-8.935,,,,,353.223
egfr+her2.smi,3746::NCQYFKGTEDNHPE-UHFFFAOYSA-N,c1(ncnc2c1[nH]c1c2cccc1)NCc1ccccc1,-8.646,,,,,274.327
egfr+her2.smi,3757::NOUNTOCKLNSANP-UHFFFAOYSA-N,c1(nc(nc2c1c1c([nH]2)cccc1)N)Nc1cccc(c1)Br,-9.389,,,,,354.211
egfr+her2.smi,3764::VRACYLKRFFVNRG-UHFFFAOYSA-N,c1(ncnc2c1sc1c2cc(cc1)[N+](=O)[O-])Nc1cccc(c1)C,-9.196,,,,,336.3760000000001
egfr+her2.smi,3773::GYZDLQGLTSJPMG-UHFFFAOYSA-N,c1(ncnc2c1sc1c2cc(c(c1)N)F)Nc1cccc(c1)Br,-8.581,,,,,389.253
egfr+her2.smi,377862::ANQSRGWBVINOHT-DAFODLJHSA-N,c1(c(c(n(n1)[C@H]1CCCN(C1)C(=O)/C=C/CF)N)C(=O)N)c1ccc(cc1)Oc1c(cc(cn1)Cl)F,-9.607,,,,,516.9360000000003
egfr+her2.smi,380786::BCRGWDZMCMRCPL-UHFFFAOYSA-N,n1c(nc(c2c1[nH]cc2)c1cnc2c(c1)ccn2C)Nc1c(cc(c(c1)NC(=O)C=C)N(CCN(C)C)C)OC,-9.347,,,,,539.6440000000003
egfr+her2.smi,380794::SWMRVGGZHLPPRA-UHFFFAOYSA-N,n1c(nc(c2c1[nH]cc2Cl)c1cn(nc1)C)Nc1c(cc(c(c1)NC(=O)C=C)N1CCN(C)CC1)OC,-8.066,,,,,522.0130000000004
egfr+her2.smi,397244::ADLFHJTYDXPSHU-UHFFFAOYSA-N,c1(cnc(nc1Oc1cc(ccc1)NC(=O)C=C)Nc1cc(ccc1)OC)C(=O)Nc1ccccc1,-10.56,,,,,481.5120000000002
egfr+her2.smi,3985::VSGQCGRYAAEEEL-UHFFFAOYSA-N,c1ccc(c2c1c(c([nH]2)SSc1c(CCC(=O)O)c2c([nH]1)c(ccc2)C)CCC(=O)O)C,-9.436,,,,,468.60000000000025
egfr+her2.smi,414521::UVHIEUQSBNAGDC-UHFFFAOYSA-N,c1(cc(c(cc1Nc1nc(c(cn1)Cl)c1cnc2c(c1)ccn2C)NC(=O)C=C)N1CCC(CC1)N(C)C)OC,-8.901,,,,,561.0900000000003
egfr+her2.smi,414546::HIGKLOAGMAVMGX-UHFFFAOYSA-N,c1(cc(c(cc1N(C)CCN(C)C)OC)Nc1nccc(n1)c1cn(nc1)C)NC(=O)C=C,-8.221,,,,,450.5470000000002
egfr+her2.smi,414557::AHGBWEPIOHFJFC-UHFFFAOYSA-N,c1(nc(c(cn1)Cl)c1cnn(C)c1C)Nc1c(cc(c(c1)NC(=O)C=C)N1CCC(CC1)N(C)C)OC,-9.009,,,,,525.0570000000004
egfr+her2.smi,436048::QMPVOKLNLZCVBG-OYRHEFFESA-N,n1cnc2c(c1N)c(nn2[C@@H]1CC[C@@H](CC1)C(=O)N(C)C)c1ccc(cc1)CNC(=O)c1ccccc1OC,-10.31,,,,,527.6290000000001
egfr+her2.smi,436125::UMOCAEVXOIRVAY-UHFFFAOYSA-N,n1cnc2c(c1N)c(nn2CC(C)C)c1ccc(cc1)CNC(=O)c1ccccc1OC,-8.592,,,,,430.51200000000017
egfr+her2.smi,437836::LMGSCMYKJZHOMK-UHFFFAOYSA-N,c1(cnc(nc1Nc1cc2c(cc1)OCCN2C(=O)C=C)Nc1cnc(cc1)OC)C(=O)C,-8.326,,,,,446.46700000000016
